Id,Age,WorkingCondition,FinalWeight,Education,YearsOfEducation,MaritalStatus,Occupation,Relationship,Ethnicity,Gender,InvestmentGains,InvestmentLosses,WeeklyWorkHours,CountryOfOrigin,MonthlyIncome
8678,41,SelfEmployedIncluded,99212,HighSchoolGraduate,9,Separated,ExecutiveManagerial,Unmarried,White,Male,0,0,40,United-States,0
15168,53,Private,97005,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,46,United-States,1
12917,45,Private,175958,ProfessionalSchool,15,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
22113,58,Private,407138,7th-8th,4,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,2936,0,50,Mexico,0
2824,28,SelfEmployedNotIncluded,141702,HighSchoolGraduate,9,NeverMarried,Sales,NotInFamily,White,Male,0,0,60,United-States,0
4552,50,Private,180522,College,10,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,0,38,United-States,0
5337,54,Private,108435,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,20,United-States,0
11438,22,Private,117789,Bachelors,13,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
20838,25,LocalGovernment,281412,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,White,Female,0,0,35,United-States,0
31645,22,Private,164901,11th,7,NeverMarried,CraftRepair,OtherRelative,White,Male,0,0,40,United-States,0
14010,34,LocalGovernment,229531,AssociatesAcademy,12,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,60,United-States,0
11354,41,Private,221172,Bachelors,13,NeverMarried,ExecutiveManagerial,OwnChild,White,Male,0,0,40,United-States,0
3750,48,Private,172709,HighSchoolGraduate,9,Divorced,OtherService,Unmarried,Black,Female,0,0,40,United-States,0
10395,68,Private,168794,PreSchool,1,NeverMarried,MachinesOperationInspector,NotInFamily,White,Male,0,0,10,United-States,0
26569,36,Private,308945,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
24386,58,Private,170480,Masters,14,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,60,United-States,1
16533,42,SelfEmployedNotIncluded,120539,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,1
29618,55,Private,56645,Bachelors,13,Widowed,FarmingFishing,OwnChild,AsianPacificIslander,Male,0,0,40,United-States,0
9080,46,Private,185291,11th,7,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,45,United-States,1
525,42,Private,96115,Bachelors,13,Separated,OtherService,NotInFamily,White,Male,0,0,40,United-States,0
31158,22,Private,305466,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,0,40,United-States,0
24835,32,Private,321313,Masters,14,NeverMarried,Sales,OwnChild,Black,Male,0,0,40,United-States,0
13733,25,Private,161007,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,OwnChild,White,Male,0,0,40,United-States,0
31817,40,Private,181265,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,52,United-States,0
9473,36,Private,79649,College,10,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,0
23184,29,Private,135791,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,15024,0,50,Cuba,1
123,30,Private,116138,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,27828,0,60,United-States,1
20751,20,,34321,College,10,NeverMarried,,OwnChild,White,Female,0,0,30,United-States,0
15621,56,SelfEmployedNotIncluded,48102,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,1977,50,United-States,1
9800,50,Private,240989,1st-4th,2,MarriedCivilianSpouse,FarmingFishing,OtherRelative,White,Male,0,0,40,Mexico,0
15386,18,Private,98667,11th,7,NeverMarried,OtherService,OwnChild,White,Female,0,0,16,United-States,0
2284,41,Private,351161,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,1848,45,United-States,1
2303,25,LocalGovernment,476599,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
32360,57,Private,78020,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
11610,34,Private,157165,College,10,Divorced,OtherService,Unmarried,White,Female,0,0,40,United-States,0
30964,18,Private,120691,College,10,NeverMarried,OtherService,OwnChild,Black,Male,0,0,35,,0
14293,21,Private,90896,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,OwnChild,White,Female,0,0,40,United-States,0
5821,41,,29115,College,10,Widowed,,NotInFamily,White,Female,0,0,20,United-States,0
14554,22,Private,109039,HighSchoolGraduate,9,NeverMarried,ExecutiveManagerial,NotInFamily,White,Female,0,0,55,United-States,0
28080,44,Private,192014,Bachelors,13,Separated,ExecutiveManagerial,NotInFamily,White,Male,0,0,38,United-States,0
16771,36,Private,111128,HighSchoolGraduate,9,Separated,CraftRepair,OwnChild,White,Male,0,0,40,United-States,0
25265,47,Private,188386,AssociatesAcademy,12,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
19440,17,LocalGovernment,191910,11th,7,NeverMarried,Sales,OwnChild,White,Male,0,0,20,United-States,0
15174,57,Private,127277,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,AsianPacificIslander,Male,0,0,40,Taiwan,1
19951,36,Private,214807,HighSchoolGraduate,9,Divorced,HandlersCleaners,Unmarried,White,Female,0,0,37,United-States,0
49,66,Private,193132,9th,5,Separated,OtherService,NotInFamily,Black,Female,0,0,30,United-States,0
16886,31,Private,175778,AssociatesAcademy,12,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
15012,50,Private,165001,Bachelors,13,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,50,United-States,0
3186,51,Private,186299,PreSchool,1,NeverMarried,MachinesOperationInspector,NotInFamily,White,Male,0,0,30,United-States,0
14346,45,LocalGovernment,334039,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
15775,31,LocalGovernment,356689,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,0
20669,48,Private,248059,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,5013,0,45,United-States,0
230,57,SelfEmployedNotIncluded,87584,Doctorate,16,Divorced,ProfessionalSpecialty,NotInFamily,White,Female,0,0,25,United-States,0
27483,47,LocalGovernment,398397,Masters,14,NeverMarried,TechSupport,NotInFamily,White,Male,0,0,40,United-States,0
2825,21,Private,242912,HighSchoolGraduate,9,NeverMarried,OtherService,OtherRelative,White,Female,0,0,35,United-States,0
8773,22,Private,247734,HighSchoolGraduate,9,NeverMarried,Sales,OwnChild,White,Male,0,0,40,United-States,0
970,21,Private,108670,HighSchoolGraduate,9,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
3008,25,LocalGovernment,117833,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,35,United-States,0
20690,34,Private,117444,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,65,United-States,1
33804,36,Private,355856,5th-6th,3,NeverMarried,OtherService,NotInFamily,AsianPacificIslander,Male,0,0,40,China,0
17459,23,Private,664670,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,Black,Male,0,0,40,United-States,0
10943,32,Private,202952,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,40,United-States,0
27654,20,Private,235442,College,10,NeverMarried,OtherService,NotInFamily,White,Male,0,0,35,United-States,0
31206,31,LocalGovernment,50442,College,10,NeverMarried,AdministrativeClerk,OwnChild,AmericanIndianEskimo,Female,0,0,25,United-States,0
24038,68,,351402,Doctorate,16,MarriedCivilianSpouse,,Husband,White,Male,0,0,70,United-States,0
7211,28,Private,138054,AssociatesAcademy,12,NeverMarried,OtherService,NotInFamily,Other,Male,0,0,40,United-States,0
2945,26,Private,22328,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,1
25634,29,Private,54932,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
10911,59,Private,160631,Bachelors,13,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,60,United-States,1
30880,55,,421228,Masters,14,MarriedCivilianSpouse,,Wife,White,Female,0,0,40,United-States,1
25023,68,SelfEmployedIncluded,289349,AssociatesAcademy,12,MarriedCivilianSpouse,Sales,Husband,White,Male,9386,0,70,Germany,1
14017,43,,478972,HighSchoolGraduate,9,MarriedCivilianSpouse,,Husband,White,Male,0,0,50,United-States,0
4434,56,Private,83196,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,0
27660,35,Private,177449,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,1887,52,United-States,1
31727,31,Private,215047,Bachelors,13,NeverMarried,AdministrativeClerk,NotInFamily,White,Male,0,0,50,United-States,0
4162,17,Private,134829,11th,7,NeverMarried,OtherService,OwnChild,White,Male,2176,0,20,United-States,0
3118,20,Private,147523,9th,5,NeverMarried,HandlersCleaners,NotInFamily,White,Female,0,0,40,El-Salvador,0
17510,39,Private,225544,Masters,14,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,Poland,0
23263,47,LocalGovernment,232149,Masters,14,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,45,United-States,0
24103,41,Private,171231,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,Peru,0
11233,30,Private,36383,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,Mexico,1
5323,46,LocalGovernment,132994,College,10,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,7688,0,40,United-States,1
13754,42,Private,233366,5th-6th,3,MarriedCivilianSpouse,CraftRepair,Husband,Other,Male,3103,0,40,Mexico,1
28546,24,Private,388885,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,NotInFamily,White,Male,0,0,48,United-States,0
29357,47,Private,362654,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
2420,34,LocalGovernment,202729,HighSchoolGraduate,9,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,40,United-States,0
12317,52,Private,317625,Masters,14,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,40,United-States,0
30695,57,Private,303986,5th-6th,3,NeverMarried,OtherService,NotInFamily,White,Male,0,0,40,Cuba,0
13304,45,LocalGovernment,132563,ProfessionalSchool,15,Divorced,ProfessionalSpecialty,Unmarried,Black,Female,0,1726,40,United-States,0
7171,59,SelfEmployedIncluded,188877,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,1
33118,17,Private,187308,10th,6,NeverMarried,OtherService,OwnChild,White,Female,0,0,15,United-States,0
29355,20,SelfEmployedNotIncluded,188274,College,10,NeverMarried,ProfessionalSpecialty,OwnChild,White,Male,0,0,10,United-States,0
27261,50,SelfEmployedIncluded,123429,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,45,Italy,1
1018,20,Private,39477,College,10,NeverMarried,Sales,OwnChild,White,Female,0,0,20,United-States,0
27300,33,LocalGovernment,187203,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,50,United-States,0
24925,70,,92593,College,10,Widowed,,NotInFamily,White,Female,0,0,25,United-States,0
24128,61,Private,103575,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,37,United-States,0
18313,22,Private,195532,Bachelors,13,NeverMarried,OtherService,NotInFamily,White,Female,0,0,20,United-States,0
23699,42,SelfEmployedIncluded,90693,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,70,United-States,0
351,22,Private,291386,College,10,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
14896,60,Private,282421,HighSchoolGraduate,9,MarriedCivilianSpouse,OtherService,Husband,Black,Male,0,0,40,,0
27037,51,Private,386773,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Male,0,0,55,United-States,1
224,22,Private,433669,AssociatesAcademy,12,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,0,36,,0
22415,76,,209674,7th-8th,4,Divorced,,NotInFamily,White,Female,0,0,7,United-States,0
33631,38,Private,103456,Bachelors,13,Separated,ProfessionalSpecialty,Unmarried,White,Male,0,0,40,United-States,0
6882,43,Private,172401,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,1
27931,18,,173125,12th,8,NeverMarried,,OwnChild,White,Female,0,0,24,United-States,0
2501,36,Private,252327,5th-6th,3,MarriedAbsentSpouse,CraftRepair,OtherRelative,White,Male,0,0,40,Mexico,0
33373,30,Private,164309,HighSchoolGraduate,9,NeverMarried,Sales,NotInFamily,White,Female,0,0,35,United-States,0
28646,23,Private,199884,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,Unmarried,White,Female,0,0,45,United-States,0
565,90,Private,313986,11th,7,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,40,United-States,0
33120,71,Private,101577,HighSchoolGraduate,9,Divorced,AdministrativeClerk,NotInFamily,AsianPacificIslander,Female,0,1668,20,United-States,0
10368,50,Private,75472,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,4386,0,40,,0
29523,42,Private,529216,HighSchoolGraduate,9,Separated,TransportMoving,OtherRelative,Black,Male,0,0,40,United-States,0
29052,21,Private,60552,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,40,United-States,0
23021,45,SelfEmployedNotIncluded,40690,College,10,NeverMarried,FarmingFishing,OwnChild,White,Male,0,0,75,United-States,0
3386,55,Private,158641,HighSchoolGraduate,9,Widowed,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
3934,42,SelfEmployedNotIncluded,320744,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,3908,0,45,United-States,0
7960,39,SelfEmployedNotIncluded,164593,Doctorate,16,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,4787,0,40,United-States,1
19092,36,StateGovernment,28572,College,10,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,0,38,United-States,0
19175,46,LocalGovernment,187505,Masters,14,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,40,,0
14517,39,Private,98941,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,United-States,1
33904,50,StateGovernment,322840,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ProtectiveServices,Husband,White,Male,0,0,40,Poland,1
33962,45,LocalGovernment,86644,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Wife,White,Female,0,0,55,United-States,0
22341,42,SelfEmployedNotIncluded,215219,11th,7,Separated,OtherService,Unmarried,White,Female,0,0,30,United-States,0
3536,39,Private,160123,HighSchoolGraduate,9,Widowed,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
18317,30,LocalGovernment,289442,HighSchoolGraduate,9,NeverMarried,ProtectiveServices,NotInFamily,White,Male,0,0,40,United-States,0
31147,24,Private,210781,Bachelors,13,NeverMarried,PrivateHouseServant,NotInFamily,White,Female,0,0,40,France,0
7778,24,SelfEmployedIncluded,60668,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,White,Male,0,0,40,United-States,0
31592,29,Private,368949,College,10,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,,1
23910,69,,163595,HighSchoolGraduate,9,Widowed,,NotInFamily,White,Female,0,0,20,United-States,0
17206,39,Private,119272,10th,6,Divorced,TransportMoving,NotInFamily,White,Male,0,0,40,United-States,0
32883,34,Private,213307,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,Unmarried,White,Female,7443,0,35,United-States,0
24663,27,Private,279580,Bachelors,13,NeverMarried,Sales,NotInFamily,White,Male,10520,0,45,United-States,1
24658,26,LocalGovernment,213451,College,10,NeverMarried,OtherService,OwnChild,Black,Female,0,0,10,Jamaica,0
13612,70,Private,573446,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,1455,0,40,United-States,0
28997,64,Private,182979,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
15995,69,Private,230417,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,China,1
33895,20,,117222,College,10,NeverMarried,,OwnChild,White,Male,0,0,40,United-States,0
10890,26,Private,248990,College,10,NeverMarried,CraftRepair,OwnChild,White,Male,0,0,40,United-States,0
25408,64,Private,298301,HighSchoolGraduate,9,MarriedCivilianSpouse,OtherService,Husband,White,Male,0,0,40,United-States,0
12019,37,Private,160035,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
7646,36,Private,278576,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,50,United-States,0
14117,54,SelfEmployedIncluded,117674,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,1
14709,40,Private,329924,HighSchoolGraduate,9,Separated,HandlersCleaners,NotInFamily,Black,Male,0,0,30,United-States,0
9590,41,Private,210922,College,10,MarriedCivilianSpouse,TransportMoving,Husband,Black,Male,0,0,55,,0
29541,27,Private,328981,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,Unmarried,Black,Male,0,0,40,United-States,0
2834,43,SelfEmployedNotIncluded,451019,Bachelors,13,NeverMarried,Sales,OwnChild,White,Male,0,0,35,United-States,0
23791,35,FederalGovernment,105138,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,55,United-States,0
31387,42,StateGovernment,211915,College,10,Separated,TechSupport,Unmarried,White,Female,0,0,40,United-States,0
27675,35,Private,105994,11th,7,NeverMarried,MachinesOperationInspector,NotInFamily,White,Female,0,0,40,United-States,0
33401,25,Private,69739,10th,6,NeverMarried,MachinesOperationInspector,OwnChild,White,Male,0,0,40,Portugal,0
24625,30,SelfEmployedNotIncluded,167990,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,15024,0,65,United-States,1
28312,30,Private,144593,HighSchoolGraduate,9,NeverMarried,OtherService,NotInFamily,Black,Male,0,0,40,,0
9980,23,StateGovernment,315449,College,10,NeverMarried,AdministrativeClerk,OwnChild,Black,Male,0,0,20,United-States,0
25686,20,Private,161922,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,0,43,United-States,0
24153,39,Private,164866,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,42,United-States,1
18260,30,Private,373914,11th,7,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
14550,18,Private,20057,7th-8th,4,NeverMarried,OtherService,OtherRelative,AsianPacificIslander,Female,0,0,40,Philippines,0
4096,34,Private,167893,College,10,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,64,United-States,1
